date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2025-02-01,Davis Cup,Gombos N.,Dodig M.,2,0,6-4 6-4,1.25,4.00
2025-02-01,Davis Cup,Butvilas E.,Rodesch C.,2,0,6-3 6-1,1.87,1.87
2025-02-01,Davis Cup,Humbert U.,Fonseca J.,2,0,7-5 6-3,1.60,2.28
2025-02-01,Davis Cup,Shimanov O.,Masur D.,2,1,62-7 6-3 10-8,1.01,1.01
2025-02-01,Davis Cup,Erel Y.,Pacheco Mendez R.,2,1,6-4 1-6 6-1,1.85,1.85
2025-02-01,Davis Cup,Artnak B.,Trismuwantara G.,2,0,6-2 6-1,1.04,10.88
2025-02-01,Davis Cup,Bergs Z.,Barrios Vera M.,2,0,6-4 6-3,1.13,5.67
2025-02-01,Davis Cup,Agbo-Panzo P.,Tens D.,2,0,6-3 6-2,1.15,4.40
2025-02-01,Davis Cup,Rune H.,Kecmanovic M.,2,0,6-2 6-4,1.49,2.58
2025-02-01,Davis Cup,Mrva M.,Shin S.,2,0,7-64 7-65,,
2025-02-01,Davis Cup,Murray F.,Bursais A.,2,0,6-0 6-2,,
2025-02-01,Davis Cup,Molder M.,Parisca I.,2,0,6-3 6-2,,
2025-02-01,Davis Cup,Martinez P.,Stricker D.,2,0,6-4 7-67,2.11,1.69
2025-02-01,Davis Cup,Andreev A.,Jianu F.,2,1,6-3 3-6 6-3,1.18,4.25
2025-02-01,Davis Cup,Timini A.,Chanta T.,2,0,6-3 6-3,,
2025-02-01,Davis Cup,Pawelski M.,Tkemaladze Z.,2,1,5-7 7-65 10-8,,
2025-02-01,Davis Cup,Planinsek F.,M Rifki F.,2,0,6-1 6-3,1.26,3.75
2025-02-01,Davis Cup,Bulus C.,Van Wyk K.,2,1,3-6 6-3 7-63,4.39,1.20
2025-02-01,Davis Cup,Elamin A.,Bukhari A.,2,0,6-1 6-4,,
2025-02-01,Davis Cup,Zhukayev B.,Rehman H.,2,0,7-5 6-0,1.01,15.69
2025-02-01,Davis Cup,Wong C.,Van Schalkwyk C.,2,0,7-5 7-5,1.25,7.08
2025-02-01,Davis Cup,Huertas Del Pino C.,Bidan F.,2,0,7-64 7-63,,
2025-02-01,Davis Cup,Vacherot V.,Faria J.,2,1,6-4 65-7 6-2,1.87,1.87
2025-02-01,Davis Cup,Van Schalkwyk C.,Wong C.,2,1,4-6 6-4 6-1,,
2025-02-01,Davis Cup,Bennani K.,Mtisi R.,2,0,6-4 6-3,,
2025-02-01,Davis Cup,Henning P.,Ekpenyong D.,2,0,6-1 6-1,1.01,14.88
2025-02-01,Davis Cup,Shevchenko A.,Murtaza M.,2,0,6-2 6-1,1.01,14.06
2025-02-01,Davis Cup,Strombachs R.,Klegou A.,2,1,7-5 4-6 6-3,1.13,6.19
2025-02-01,Davis Cup,Kirkin E.,Hernandez Serrano J.,2,1,7-5 5-7 7-5,1.41,2.77
2025-02-01,Davis Cup,Dzumhur D.,Sultanov K.,2,1,6-4 1-6 6-3,1.41,2.81
2025-02-01,Davis Cup,Ramanathan R.,Setodji T.,2,0,6-0 6-2,1.20,4.42
2025-02-01,Davis Cup,Nishikori K.,Harris B.,2,0,6-2 6-3,1.14,5.59
2025-02-01,Davis Cup,Mukund S.,Ajavon L.,2,0,6-2 6-1,1.03,11.14
2025-02-01,Davis Cup,Nishioka Y.,Fearnley J.,2,0,6-3 7-60,2.40,1.54
2025-02-01,Davis Cup,Sun F.,Jovanovic P.,2,0,6-3 7-5,,
2025-02-01,Davis Cup,McDonald M.,Huang T.,2,0,6-2 6-3,1.02,15.00
2025-02-01,Futures 2025,Chopra K.,Burdet A.,2,1,4-6 6-2 10-7,,
2025-02-01,Futures 2025,Vankan M.,Hartenstein J.,2,0,6-2 6-3,,
2025-02-01,Futures 2025,Shugar A.,Mustafin S.,2,1,6-4 3-6 10-5,,
2025-02-01,Rotterdam,Blancaneaux G.,Evans D. (6),2,0,6-4 6-3,3.25,1.32
2025-02-01,Rotterdam,Vavassori A.,Visker N. (1),2,0,7-62 6-2,1.30,3.45
2025-02-01,Rotterdam,Bellucci M. (3),Boogaard T.,2,0,6-3 6-1,1.06,9.67
2025-02-01,Rotterdam,Brouwer G. (8),Houkes M.,2,0,6-3 6-4,1.13,5.59
2025-02-01,Rotterdam,Lestienne C. (7),Nijboer R.,2,0,7-63 7-66,1.25,3.82
2025-02-01,Rotterdam,Altmaier D. (2),Sanchez Jover C.,2,0,6-3 6-2,1.10,6.85
2025-02-01,Rotterdam,Mayot H. (5),Vrbensky M.,2,0,6-2 6-2,1.12,6.07
2025-02-01,Rotterdam,Kukushkin M. (4),Sels J.,2,0,6-4 6-1,1.33,3.21
2025-02-02,Montpellier,Auger Aliassime F. (2),Kovacevic A.,2,1,6-2 67-7 7-62,1.26,3.86
2025-02-02,Piracicaba challenger,Burruchaga R. (6),Mena F.,2,1,7-68 66-7 7-64,1.72,2.04
2025-02-02,Piracicaba challenger,Mena F.,Dellien H. (3),2,1,3-6 6-3 6-0,2.73,1.42
2025-02-02,Piracicaba challenger,Burruchaga R. (6),Heide G. (7),2,1,7-5 3-6 7-60,2.03,1.73
2025-02-02,Koblenz challenger,Blanchet U. (5),Nardi L.,2,1,6-3 3-6 7-65,3.07,1.34
2025-02-02,Brisbane challenger,Schoolkate T. (5),Gengel M.,2,0,7-63 7-64,1.41,2.74
2025-02-02,Cleveland challenger,Smith C.,Spizzirri E. (6),2,1,6-4 66-7 6-3,1.84,1.88
2025-02-02,Futures 2025,Gray A.,Hurrion M.,2,0,6-4 6-3,1.23,3.94
2025-02-02,Futures 2025,Kolar Z.,Den Ouden G.,2,1,6-3 2-6 6-1,1.86,1.84
2025-02-02,Futures 2025,Perez A.,Wallart E.,2,0,6-2 6-2,1.43,2.62
2025-02-02,Futures 2025,Johns G.,Gima S.,2,1,7-5 64-7 6-2,1.66,2.11
2025-02-02,Futures 2025,Bailly G.,Djuric B.,2,0,6-4 6-2,1.37,2.89
2025-02-02,Futures 2025,Gerch L.,Crawford O.,2,1,2-6 6-4 6-4,2.58,1.44
2025-02-02,Futures 2025,Binda A.,Dussin L.,2,1,3-6 6-2 6-4,1.82,1.87
2025-02-02,UTR Pro Tennis Series 3,Bhandari A.,Chunduru P.,2,0,6-3 6-1,,
2025-02-02,UTR Pro Tennis Series 3,Seric B.,Demulling W.,2,0,6-1 6-2,1.69,1.97
2025-02-02,UTR Pro Tennis Series 3,Castro V.,Han C.,2,1,6-4 2-6 6-1,1.56,2.23
2025-02-02,UTR Pro Tennis Series 3,Rajski M.,Djakouris A.,2,0,6-4 6-3,1.18,4.25
2025-02-02,UTR Pro Tennis Series 3,Bhandari A.,Berger B.,2,0,6-3 6-1,,
2025-02-02,UTR Pro Tennis Series 5,Murgett F.,Curras Abasolo T.,2,1,6-2 3-6 6-2,1.40,2.61
2025-02-02,UTR Pro Tennis Series 5,Leather J.,Walters M.,2,1,1-6 6-3 6-1,1.84,1.79
2025-02-02,UTR Pro Tennis Series 5,Batista D.,Hodkin S.,2,1,6-2 3-6 6-0,1.36,2.85
2025-02-02,UTR Pro Tennis Series 5,Gil F.,Benaim M.,2,1,6-4 2-6 6-2,1.95,1.72
2025-02-02,UTR Pro Tennis Series 5,Bakonyi D.,Aleshchev A.,2,0,6-3 7-65,2.17,1.57
2025-02-02,UTR Pro Tennis Series 5,Kisantal B.,Kis Balazs R.,2,1,7-63 63-7 6-4,4.11,1.18
2025-02-02,UTR Pro Tennis Series 5,Pel S.,Goldsteiner P.,2,1,1-6 6-2 6-3,1.78,1.88
2025-02-02,UTR Pro Tennis Series 5,Santillan A.,Juhas K.,2,0,6-1 6-3,1.56,2.23
2025-02-02,UTR Pro Tennis Series 5,Halmos K.,Gubi T.,2,0,6-4 6-3,1.83,1.83
2025-02-02,Brisbane 3 challenger,Jones H.,Mochizuki Y. (7),2,1,6-1 4-6 6-1,1.75,1.99
2025-02-02,Brisbane 3 challenger,Weber A. (4),Hazawa S.,2,1,2-6 7-63 7-5,1.67,2.11
2025-02-02,Brisbane 3 challenger,Hulme M.,Huang T. (9),2,0,6-3 7-63,1.46,2.56
2025-02-02,Brisbane 3 challenger,Hewitt C.,Marchenko I. (3),1,0,1-1,2.87,1.38
2025-02-02,Brisbane 3 challenger,Ogura K. (11),Crowther C.,2,0,6-1 6-2,1.95,1.78
2025-02-02,Brisbane 3 challenger,Charlton J.,Imai S. (1),2,1,6-3 65-7 6-3,2.78,1.40
2025-02-02,Brisbane 3 challenger,Saitoh K. (6),Host T.,2,0,6-2 6-4,1.35,2.99
2025-02-02,Brisbane 3 challenger,Matsuoka H. (10),Sheehy J.,2,0,6-1 7-63,1.59,2.24
2025-02-02,Brisbane 3 challenger,Braithwaite T.,Sinclair C. (12),2,1,1-6 6-3 7-69,2.31,1.56
2025-02-02,Brisbane 3 challenger,Shiraishi H. (5),Markovina D.,2,0,6-4 6-3,1.20,4.15
2025-02-02,Brisbane 3 challenger,Watt J.,Brumm J. (8),2,0,6-2 6-2,1.77,1.96
2025-02-02,Brisbane 3 challenger,Delaney J. (2),Delaney J.,2,0,6-3 6-2,1.25,3.70
2025-02-02,Chennai challenger,Barton H. (4),Uesugi K.,2,0,6-2 6-2,1.28,3.41
2025-02-02,Chennai challenger,Agafonov E. (6),Sinha N.,1,0,7-5 1-2,1.22,3.94
2025-02-02,Chennai challenger,Gueymard Wayenburg S. (1),Ho R.,2,0,7-62 7-61,1.08,6.94
2025-02-02,Chennai challenger,Zhukov M. (11),Banthia S.,2,0,6-2 6-2,1.23,3.78
2025-02-02,Chennai challenger,Javia D. (10),Suresh K.,2,0,6-4 6-2,1.18,4.47
2025-02-02,Chennai challenger,Dzhavakian Y. (7),Agarwal R.,2,0,6-4 6-3,1.20,4.33
2025-02-02,Chennai challenger,Pieczkowski O. (9),Kumaran B.,2,0,7-61 6-0,1.13,5.02
2025-02-02,Chennai challenger,Duhan C.,Tiurnev E. (3),2,0,6-4 6-2,7.91,1.07
2025-02-02,Chennai challenger,Vishwakarma S.,Palan D. (8),2,0,6-3 6-1,2.93,1.36
2025-02-02,Chennai challenger,Vanshelboim E. (5),Rawat S.,2,1,6-4 5-7 6-3,1.36,2.96
2025-02-02,Chennai challenger,Sureshkumar M.,Castelnuovo L. (12),2,0,7-65 6-4,1.93,1.79
2025-02-02,Chennai challenger,Coppejans K. (2),Verma V.,2,0,6-2 6-1,1.03,10.33
2025-02-02,Dallas,Eubanks C. (2),Pinnington Jones J.,2,0,6-3 6-1,1.31,3.40
2025-02-02,Dallas,Holt B.,Seggerman R.,2,0,6-2 6-3,1.24,3.92
2025-02-02,Dallas,Mmoh M.,Georgiev G.,2,0,7-63 6-3,1.04,9.96
2025-02-02,Dallas,Quinn E. (7),Duckworth J. (1),2,0,7-64 7-5,1.57,2.33
2025-02-02,Davis Cup,Andrade A.,Roncadelli F.,2,0,6-4 6-1,1.35,3.01
2025-02-02,Davis Cup,Arevalo M.,Cazac M.,2,0,6-1 6-0,,
2025-02-02,Davis Cup,Fucsovics M.,Galarneau A.,2,0,7-68 6-4,1.54,2.43
2025-02-02,Davis Cup,Loutit J.,Phillips R.,2,1,3-6 6-3 6-3,,
2025-02-02,Davis Cup,Cid Subervi R.,Zeballos F.,2,0,7-62 6-3,,
2025-02-02,Davis Cup,Snitari I.,Cruz C.,2,0,6-1 6-4,1.11,6.25
2025-02-02,Davis Cup,Diallo G.,Marozsan F.,2,0,6-1 6-3,1.87,1.90
2025-02-02,Davis Cup,Bicknell B.,Rai A.,2,0,6-3 6-4,,
2025-02-02,Davis Cup,Thanos A.,Elsayed A.,2,0,6-0 6-3,1.05,7.50
2025-02-02,Davis Cup,Mpetshi Perricard G.,Pucinelli De Almeida M,2,0,6-4 6-4,1.01,17.00
2025-02-02,Davis Cup,Bergs Z.,Garin C.,2,1,6-3 4-6 7-5,1.45,2.69
2025-02-02,Davis Cup,Rocha H.,Arneodo R.,2,0,7-5 7-5,,
2025-02-02,Davis Cup,Monnou S.,Tens D.,2,0,6-3 6-3,,
2025-02-02,Davis Cup,Bertola R.,Landaluce M.,2,1,62-7 6-3 16-14,3.50,1.30
2025-02-02,Davis Cup,Sakellaridis S.,Safwat M.,2,1,6-4 3-6 6-2,1.82,1.91
2025-02-02,Davis Cup,Artnak B.,Kurniawan L.,2,0,6-1 6-4,,
2025-02-02,Davis Cup,Strombachs R.,Agbo-Panzo P.,2,0,6-1 6-1,,
2025-02-02,Davis Cup,Vacherot V.,Borges N.,2,1,4-6 6-1 6-2,3.10,1.34
2025-02-02,Davis Cup,Van Schalkwyk C.,Wong T.,2,0,7-62 6-4,,
2025-02-02,Davis Cup,Echargui M.,Sachko V.,2,0,7-5 6-1,2.27,1.59
2025-02-02,Davis Cup,Turker M.,Gonzalez Fitzmaurice E.,2,0,6-1 6-2,,
2025-02-02,Davis Cup,Rodesch C.,Gaubas V.,2,0,6-4 6-4,1.60,2.26
2025-02-02,Davis Cup,Karahan A.,De Alba Valdes R.,2,0,6-3 6-3,,
2025-02-02,Davis Cup,Yevseyev D.,Qureshi A.,2,0,6-0 6-0,,
2025-02-02,Davis Cup,Ovcharenko O.,Dougaz A.,2,0,6-2 6-2,2.35,1.56
2025-02-02,Davis Cup,Henning P.,Bulus C.,2,1,64-7 6-4 6-4,1.08,8.12
2025-02-02,Davis Cup,Wong C.,Van Schalkwyk C.,2,0,7-62 7-68,1.17,4.50
2025-02-02,Davis Cup,Singh K.,Padio H.,2,0,6-2 6-3,,
2025-02-02,Davis Cup,Soriano Barrera A.,Marshall K.,2,0,6-2 6-2,,
2025-02-02,Davis Cup,Roncadelli F.,Guillen Meza A.,2,0,7-66 6-0,3.40,1.28
2025-02-02,Futures 2025,Sen D.,Nguy R.,1,0,,,
2025-02-02,Futures 2025,Mouhan A.,Kravchenko G.,1,0,0-1,,
2025-02-02,Futures 2025,Glavas C.,Orville F.,2,1,0-6 6-0 10-6,,
2025-02-02,Futures 2025,Petrovic D.,Laborde A.,2,1,0-6 6-3 15-13,,
2025-02-02,Futures 2025,Malgaroli L.,Ion N.,2,1,2-6 6-3 10-3,,
2025-02-02,Futures 2025,Park J.,Lau H.,2,1,2-6 6-4 10-6,,
2025-02-02,Futures 2025,Caruso A.,Forcano I.,2,1,2-6 7-6 10-7,,
2025-02-02,Futures 2025,Peiro Serrano A.,Matas Ortega X.,1,0,3-4,,
2025-02-02,Futures 2025,Coman M.,Raynel A.,2,1,3-6 6-4 10-7,,
2025-02-02,Futures 2025,Chapuis A.,Peck J.,2,1,3-6 7-6 10-8,,
2025-02-02,Futures 2025,Sanchez M.,Senn N.,2,1,4-6 6-2 10-2,,
2025-02-02,Futures 2025,Thurner N.,Werner E.,2,1,4-6 6-3 10-6,,
2025-02-02,Futures 2025,Eldin M.,Chayka A.,2,1,4-6 6-4 10-8,,
2025-02-02,Futures 2025,Roche Alcaya P.,Pop D.,2,1,5-7 6-3 10-7,,
2025-02-02,Futures 2025,Solheim F.,Hongyu Y.,2,1,5-7 7-6 10-6,,
2025-02-02,Futures 2025,Syrovatskiy O.,Svetlakou U.,2,0,6-0 6-0,,
2025-02-02,Futures 2025,Gasanov R.,Dubey R.,2,0,6-0 6-0,,
2025-02-02,Futures 2025,Petrov A.,Alhassani S.,2,0,6-0 6-0,,
2025-02-02,Futures 2025,Taka Y.,Allanqawi I.,2,0,6-0 6-0,,
2025-02-02,Futures 2025,Berard T.,Brown A.,2,0,6-0 6-0,,
2025-02-02,Futures 2025,Casanova A.,Alzeyadi S.,2,0,6-0 6-0,,
2025-02-02,Futures 2025,Schaer R.,Zarski M.,2,0,6-0 6-0,,
2025-02-02,Futures 2025,Arseneault M.,Rodriguez Leyva J.,2,0,6-0 6-0,,
2025-02-02,Futures 2025,Bilozertsev N.,Chopra A.,2,0,6-0 6-1,,
2025-02-02,Futures 2025,Lapalu V.,Mohammed Y.,2,0,6-0 6-1,,
2025-02-02,Futures 2025,Duran C.,De Cuyper J.,2,0,6-0 6-1,,
2025-02-02,Futures 2025,Makhlouf M.,Kubo T.,2,0,6-0 6-1,,
2025-02-02,Futures 2025,Jankanj V.,Chatziavraam N.,2,0,6-0 6-2,,
2025-02-02,Futures 2025,Waldner N.,Goyal M.,2,0,6-0 6-2,,
2025-02-02,Futures 2025,Fernandez Canovas A.,Avanoglu O.,2,0,6-0 6-2,,
2025-02-02,Futures 2025,Balciunas M.,Alawadhi M.,2,0,6-0 6-2,,
2025-02-02,Futures 2025,Tabacco G.,Roe Flannelly J.,2,0,6-0 6-2,,
2025-02-02,Futures 2025,Fondriest M.,Neelam D.,2,0,6-0 6-3,,
2025-02-02,Futures 2025,Rico Arias N.,Van Emburgh J.,2,0,6-0 6-3,,
2025-02-02,Futures 2025,Villoslada E.,Djukic Valera N.,2,1,6-1 2-6 10-7,,
2025-02-02,Futures 2025,Gimenez T.,Petrov P.,2,1,6-1 2-6 12-10,,
2025-02-02,Futures 2025,Dubrouski M.,Kozlov A.,2,1,6-1 3-6 10-5,,
2025-02-02,Futures 2025,Ibrahim K.,Chauhan C.,2,1,6-1 3-6 10-6,,
2025-02-02,Futures 2025,Krawczyk J.,Toman P.,2,0,6-1 6-0,,
2025-02-02,Futures 2025,Meduri A.,Atabay A.,2,0,6-1 6-0,,
2025-02-02,Futures 2025,Forger A.,Qali M.,2,0,6-1 6-0,,
2025-02-02,Futures 2025,Faurel T.,Kypriotis E.,2,0,6-1 6-0,,
2025-02-02,Futures 2025,Moret J.,Shtengelov A.,2,0,6-1 6-0,,
2025-02-02,Futures 2025,Clark E.,Steudter B.,2,0,6-1 6-0,,
2025-02-02,Futures 2025,Zick S.,Zhou Z.,2,0,6-1 6-0,,
2025-02-02,Futures 2025,Trondson J.,Ichikawa S.,2,0,6-1 6-0,,
2025-02-02,Futures 2025,Bosio G.,Cattaneo E.,2,0,6-1 6-1,,
2025-02-02,Futures 2025,Delage P.,Tachi R.,2,0,6-1 6-1,,
2025-02-02,Futures 2025,Vickery L.,Zhang L.,2,0,6-1 6-1,,
2025-02-02,Futures 2025,Meryumoglu A.,Anhelov I.,2,0,6-1 6-2,,
2025-02-02,Futures 2025,Quang Hien Pham H.,Kothari A.,2,0,6-1 6-2,,
2025-02-02,Futures 2025,Sakellaridis D.,Ben Arab M.,2,0,6-1 6-2,,
2025-02-02,Futures 2025,Misasi G.,Santoni E.,2,0,6-1 6-2,,
2025-02-02,Futures 2025,Agostinetto G.,Martsinkevich A.,2,0,6-1 6-2,,
2025-02-02,Futures 2025,López I.,Guarducci F.,2,1,6-2 2-6 10-4,,
2025-02-02,Futures 2025,Meneghetti M.,Suresh D.,2,1,6-2 3-6 10-6,,
2025-02-02,Futures 2025,Jozwicki P.,Gurmeric M.,2,0,6-2 6-0,,
2025-02-02,Futures 2025,Ostapenkov D.,Barbarino L.,2,0,6-2 6-0,,
2025-02-02,Futures 2025,Tashi V.,Delgadillo A.,2,0,6-2 6-0,,
2025-02-02,Futures 2025,Alvarez M.,Sanchez Bahamon I.,2,0,6-2 6-0,,
2025-02-02,Futures 2025,Kim M.,Yankov Y.,2,0,6-2 6-1,,
2025-02-02,Futures 2025,Matuszewski G.,Kalennik K.,2,0,6-2 6-1,,
2025-02-02,Futures 2025,Yamanaka T.,Biondolillo G.,2,0,6-2 6-1,,
2025-02-02,Futures 2025,Balshaw F.,Bajurko A.,2,0,6-2 6-1,,
2025-02-02,Futures 2025,Zgirovsky A.,Jakupi J.,2,0,6-2 6-1,,
2025-02-02,Futures 2025,Pergola A.,Ltaief A.,2,0,6-2 6-1,,
2025-02-02,Futures 2025,Mazzeschi E.,Shinde J.,2,0,6-2 6-2,,
2025-02-02,Futures 2025,Badini S.,Sabanin Y.,2,0,6-2 6-2,,
2025-02-02,Futures 2025,Hipfl N.,Norrman S.,2,0,6-2 6-2,,
2025-02-02,Futures 2025,Bellifemine A.,Maguire C.,2,0,6-2 6-2,,
2025-02-02,Futures 2025,Lomakin G.,Baranec D.,2,0,6-2 6-3,,
2025-02-02,Futures 2025,Stuurman R.,Cripps L.,2,0,6-2 6-3,,
2025-02-02,Futures 2025,Dudun I.,Corretja I.,2,0,6-2 6-3,,
2025-02-02,Futures 2025,Dalmasso G.,Parizzia N.,2,0,6-2 6-4,,
2025-02-02,Futures 2025,Prechtel S.,Korade P.,2,0,6-2 6-4,,
2025-02-02,Futures 2025,Mansilla Diez M.,Bove F.,2,0,6-2 6-4,,
2025-02-02,Futures 2025,Hartig R.,Knippling P.,2,0,6-2 6-4,,
2025-02-02,Futures 2025,Kountourakis I.,Pavlov V.,2,0,6-2 7-5,,
2025-02-02,Futures 2025,Esquici L.,Saiga W.,2,1,6-3 0-6 11-9,,
2025-02-02,Futures 2025,Statham M.,Golubev D.,2,0,6-3 6-0,,
2025-02-02,Futures 2025,Vasiliauskas M.,Tailleu P.,2,0,6-3 6-0,,
2025-02-02,Futures 2025,De Jager J.,Gomez Corrales J.,2,0,6-3 6-1,,
2025-02-02,Futures 2025,Arce Fernandez M.,Rojas C.,2,0,6-3 6-1,,
2025-02-02,Futures 2025,Thurner D.,Rao A.,2,0,6-3 6-2,,
2025-02-02,Futures 2025,Kelm Y.,Zheng Z.,2,0,6-3 6-2,,
2025-02-02,Futures 2025,Puig McCallan K.,Prat Turro P.,2,0,6-3 6-2,,
2025-02-02,Futures 2025,Giotis R.,Peranovic L.,2,0,6-3 6-3,,
2025-02-02,Futures 2025,Castaneda M.,Reyna R.,2,0,6-3 6-3,,
2025-02-02,Futures 2025,Hendrikx J.,Lawrence J.,2,0,6-3 6-3,,
2025-02-02,Futures 2025,Panaras A.,Krattiger J.,2,0,6-3 6-4,,
2025-02-02,Futures 2025,Ozkoc B.,Petkovic A.,2,0,6-3 7-6,,
2025-02-02,Futures 2025,Kovac T.,Abouzied M.,2,0,6-3 7-6,,
2025-02-02,Futures 2025,Seleznev B.,Naydenov Y.,2,0,6-3 7-6,,
2025-02-02,Futures 2025,Zamora J.,Mascarini R.,2,0,6-4 6-1,,
2025-02-02,Futures 2025,Ianin N.,Medved J.,2,0,6-4 6-1,,
2025-02-02,Futures 2025,Nakamura R.,Zaytsev I.,2,0,6-4 6-1,,
2025-02-02,Futures 2025,Hollender N.,Voisin A.,2,0,6-4 6-1,,
2025-02-02,Futures 2025,Casso A.,Rimskii M.,2,0,6-4 6-2,,
2025-02-02,Futures 2025,Hegarty C.,Sipahioglu D.,2,0,6-4 6-3,,
2025-02-02,Futures 2025,Sasko W.,Piano G.,2,0,6-4 6-3,,
2025-02-02,Futures 2025,Gruenig G.,Fossati A.,2,0,6-4 6-3,,
2025-02-02,Futures 2025,Aregger L.,El Feky K.,2,0,6-4 6-3,,
2025-02-02,Futures 2025,Torres Ramis M.,Agarishev G.,2,0,6-4 6-3,,
2025-02-02,Futures 2025,Linde Palacios S.,Souza Pinto De Camargo,2,0,6-4 6-3,,
2025-02-02,Futures 2025,Kumar P.,Capitanio U.,2,0,6-4 6-3,,
2025-02-02,Futures 2025,Jeran A.,Nannelli M.,2,0,6-4 6-4,,
2025-02-02,Futures 2025,Ozdemir S.,Basriev T.,2,0,6-4 6-4,,
2025-02-02,Futures 2025,Van Nunen M.,Gaxherri S.,2,0,6-4 6-4,,
2025-02-02,Futures 2025,Konowczuk W.,Warik C.,2,0,6-4 6-4,,
2025-02-02,Futures 2025,Carboni L.,Oki Y.,2,1,6-4 6-7 10-6,,
2025-02-02,Futures 2025,Meneo T.,Beltran Rubio M.,2,1,6-4 6-7 10-8,,
2025-02-02,Futures 2025,Fantini L.,Krivoshchekov M.,2,0,6-4 7-5,,
2025-02-02,Futures 2025,Lu P.,Fumagalli F.,2,0,6-4 7-6,,
2025-02-02,Futures 2025,Mugelli P.,Pozzi M.,2,0,6-4 7-6,,
2025-02-02,Futures 2025,De Lange P.,Habib A.,2,0,6-4 7-6,,
2025-02-02,Futures 2025,Helguera Casado L.,Zusman R.,2,0,6-4 7-6,,
2025-02-02,Futures 2025,Popovic S.,Antonelli J.,2,1,6-7 6-3 10-5,,
2025-02-02,Futures 2025,Kuharev G.,Genidy A.,2,1,6-7 6-3 15-13,,
2025-02-02,Futures 2025,Dedura-Palomero M.,Park M.,2,1,6-7 6-4 10-8,,
2025-02-02,Futures 2025,Van Noord N.,Hayen A.,2,1,6-7 7-6 10-3,,
2025-02-02,Futures 2025,Alvarado P.,Pinto L.,2,0,7-5 6-0,,
2025-02-02,Futures 2025,Mineo F.,Brahier G.,2,0,7-5 6-3,,
2025-02-02,Futures 2025,Martinez Arjona S.,Banti C.,2,0,7-5 6-3,,
2025-02-02,Futures 2025,Sanchis Melero H.,Hernandez Ramada A.,2,0,7-5 6-3,,
2025-02-02,Futures 2025,Kobelt A.,Maassen G.,1,0,7-6 2-0,,
2025-02-02,Futures 2025,Elesin M.,Riepkin M.,1,0,7-6 3-0,,
2025-02-02,Futures 2025,Gramaticopolo B.,Gerbaud T.,2,1,7-6 5-7 10-7,,
2025-02-02,Futures 2025,Rivera L.,Urankar V.,2,0,7-6 6-1,,
2025-02-02,Futures 2025,Torcq B.,Goldberg Alviani N.,2,0,7-6 6-2,,
2025-02-02,Futures 2025,Buitrago N.,Paganetti V.,2,0,7-6 6-2,,
2025-02-02,Lille challenger,Zahraj P.,Rosenkranz M. (12),2,0,7-5 7-64,1.78,1.95
2025-02-02,Lille challenger,Ymer M.,Durasovic V. (6),2,1,6-3 1-6 7-5,1.28,3.45
2025-02-02,Lille challenger,Poullain L.,Vatutin A. (8),2,0,6-4 6-2,2.05,1.71
2025-02-02,Lille challenger,Marionneau L.,Masur D. (3),2,0,6-3 7-64,3.65,1.25
2025-02-02,Lille challenger,Paul J.,Guinard M. (5),2,0,6-0 6-3,2.33,1.57
2025-02-02,Lille challenger,Malige M.,Uchida K. (11),2,0,6-2 6-3,1.61,2.21
2025-02-02,Lille challenger,Bouquier A.,Gakhov I. (7),1,0,6-3 6-5,1.76,1.96
2025-02-02,Lille challenger,Molleker R. (4),Bax F.,2,0,6-4 6-4,1.26,3.65
2025-02-02,Lille challenger,Rehberg M. (2),Jorda Sanchis D.,2,0,6-1 6-4,1.21,4.11
2025-02-02,Lille challenger,Gentzsch T.,Bertrand R. (1),2,0,6-1 6-2,3.01,1.35
2025-02-02,Lille challenger,Prihodko O. (10),Pecci A.,2,0,7-61 6-4,1.62,2.20
2025-02-02,Lille challenger,Paris T.,Coulibaly E. (9),2,0,7-65 6-3,1.41,2.76
2025-02-02,Rosario challenger,Villanueva G.,Olivieri G. (6),2,0,7-5 6-4,2.49,1.49
2025-02-02,Rosario challenger,Justo G.,Lingua Lavallen A. (12),2,1,1-6 6-4 6-4,1.75,1.99
2025-02-02,Rosario challenger,Torres J. (4),Kicker N.,2,0,6-1 6-1,1.45,2.58
2025-02-02,Rosario challenger,La Serna J.,Rodriguez Taverna S. (7),2,0,7-5 6-4,3.56,1.23
2025-02-02,Rosario challenger,Alves M. (5),Kestelboim M.,2,1,6-2 67-7 7-67,1.50,2.48
2025-02-02,Rosario challenger,Vallejo A. (1),Ambrogi L.,2,1,4-6 6-2 6-2,1.46,2.56
2025-02-02,Rosario challenger,Cecchinato M.,Sakamoto P. (9),2,0,6-3 6-4,1.56,2.31
2025-02-02,Rosario challenger,Schwaerzler J. (8),Casanova H.,2,0,6-2 6-2,1.80,1.93
2025-02-02,Rotterdam,Bellucci M. (3),Brouwer G. (8),2,0,6-1 6-1,1.34,3.18
2025-02-02,Rotterdam,Vavassori A.,Blancaneaux G.,2,0,6-3 6-4,1.52,2.47
2025-02-02,Rotterdam,Mayot H. (5),Kukushkin M. (4),2,0,6-1 7-64,1.55,2.40
2025-02-02,Rotterdam,Lestienne C. (7),Altmaier D. (2),2,0,7-63 6-4,2.25,1.62
