date,tournament,player1,player2,odd1,odd2
2025-01-05,Futures 2025,Jang Y.,Govila A.,1.4,2.75
2025-01-05,Futures 2025,Karthik P.,Jeong Y.,4.33,1.2
2025-01-05,Futures 2025,Sinha N.,Reddy R.,1.33,3.25
2025-01-05,Nonthaburi 2 challenger,Echargui M. (11),Shin W.,1.57,2.3
2025-01-05,Nonthaburi 2 challenger,Paul J. (3),Saitoh K.,1.39,2.83
2025-01-05,Nonthaburi 2 challenger,Sornlaksup P.,Singh K. (9),2.25,1.58
2025-01-05,Nonthaburi 2 challenger,Kolar Z. (2),Matsuda R.,1.57,2.26
2025-01-05,Nonthaburi 2 challenger,Paire B. (4),Chaiyarin C.,1.05,9.06
2025-01-05,Nonthaburi 2 challenger,Leong M.,Cukierman D. (12),2.16,1.63
2025-01-05,Nonthaburi 2 challenger,Isomura K. (7),Nithithananont N.,1.02,14.24
2025-01-05,Nonthaburi 2 challenger,Oberleitner N. (5),Charoenphon Y.,1.07,7.23
2025-01-05,Nonthaburi 2 challenger,Shiraishi H.,Imai S. (8),2.0,1.74
2025-01-05,Nonthaburi 2 challenger,Takahashi Y.,Purtseladze S. (6),1.67,2.11
2025-01-05,Nonthaburi 2 challenger,Nakagawa N. (1),Shin S.,1.65,2.13
2025-01-05,Nonthaburi 2 challenger,Taguchi R.,Sakellaridis S. (10),1.54,2.35
2025-01-05,Nottingham 5 challenger,Mott B. (6),Story J.,2.29,1.58
2025-01-05,Nottingham 5 challenger,Budkov Kjaer N. (10),Jones B.,1.39,2.85
2025-01-05,Nottingham 5 challenger,Broady L. (11),Ilkel C.,1.3,3.32
2025-01-05,Nottingham 5 challenger,Brancaccio R. (4),Martin T.,1.14,5.02
2025-01-05,Nottingham 5 challenger,Zahraj P. (5),Ghibaudo A.,2.16,1.64
2025-01-05,Nottingham 5 challenger,Brady P.,Wiskandt M. (8),2.14,1.65
2025-01-05,Nottingham 5 challenger,Milev Y. (7),Stewart H.,3.35,1.3
2025-01-05,Nottingham 5 challenger,Pokorny L. (9),Maxted L.,1.83,1.89
2025-01-05,Nottingham 5 challenger,Lamasine T. (3),Robertson C.,1.6,2.23
2025-01-05,Nottingham 5 challenger,Wendelken H.,Gentzsch T. (2),1.85,1.87
2025-01-05,Nottingham 5 challenger,Gautier A. (12),Lumsden E.,1.79,1.93
2025-01-05,Nottingham 5 challenger,Gombos N. (1),Corwin F.,1.38,2.83
2025-01-05,Oeiras 5 challenger,Vatutin A. (4),Engel J.,1.72,2.03
2025-01-05,Oeiras 5 challenger,Gerasimov E. (7),Tracy J.,1.45,2.57
2025-01-05,Oeiras 5 challenger,Pereira T.,Negritu C. (8),2.91,1.37
2025-01-05,Oeiras 5 challenger,Berankis R. (3),Karlovskiy E.,1.37,2.7
2025-01-05,Oeiras 5 challenger,Gakhov I. (2),Marques D.,1.23,3.82
2025-01-05,Oeiras 5 challenger,Torres T.,Campana Lee G. (11),3.22,1.32
2025-01-05,Oeiras 5 challenger,Hilderbrand T.,Cretu C. (1),2.09,1.68
2025-01-05,Oeiras 5 challenger,Fanselow S.,Naw H. (6),2.6,1.45
2025-01-05,Oeiras 5 challenger,Uchida K. (9),Batista D.,1.08,7.17
2025-01-05,Oeiras 5 challenger,Mukund S. (10),Lokoli L.,2.59,1.45
2025-01-05,Oeiras 5 challenger,Zakharov A. (5),Serrano Luis T.,1.15,4.9
2025-01-06,Adelaide,Kokkinakis T.,Nishioka Y.,1.66,2.2
2025-01-06,Adelaide,O'Connell C.,Rinderknech A.,1.61,2.31
2025-01-06,Adelaide,Davidovich Fokina A.,Bautista-Agut R.,1.77,2.04
2025-01-06,Adelaide,Shapovalov D.,Zhang Z. (9),1.61,2.3
2025-01-06,Auckland,Nardi L.,Cobolli F.,2.64,1.48
2025-01-06,Auckland,Sonego L.,Diallo G.,1.94,1.84
2025-01-06,Auckland,Navone M.,Mannarino A.,2.53,1.51
2025-01-06,Auckland,Michelsen A.,Nagal S.,1.19,4.68
2025-01-06,Auckland,Bergs Z.,Becroft I.,1.02,16.91
2025-01-06,Auckland,Carballes Baena R.,Altmaier D.,1.29,3.35
2025-01-06,Nonthaburi 2 challenger,Ilagan A.,Prihodko O.,1.59,2.24
2025-01-06,Nonthaburi 2 challenger,Noguchi R.,Chanta T.,1.23,3.94
2025-01-06,Nonthaburi 2 challenger,Maestrelli F. (2),Langmo C.,1.47,2.56
2025-01-06,Nonthaburi 2 challenger,Cassone M.,Bertola R. (8),1.49,2.52
2025-01-06,Nonthaburi 2 challenger,Sels J.,Tabur C.,2.54,1.48
2025-01-06,Nonthaburi 2 challenger,Michalski D.,Blancaneaux G. (7),3.01,1.35
2025-01-06,Nottingham 5 challenger,Novak D.,Butvilas E. (2),2.1,1.69
2025-01-06,Nottingham 5 challenger,Monday J.,Peniston R.,1.52,2.41
2025-01-06,Nottingham 5 challenger,Kopp S.,Mayo A. (4),3.15,1.33
2025-01-06,Nottingham 5 challenger,Durasovic V.,Poljicak M. (6),2.1,1.68
2025-01-06,Nottingham 5 challenger,Searle H.,Geerts M. (7),1.77,1.96
2025-01-06,Oeiras 5 challenger,Draxl L. (5),Wolf J.,1.81,1.91
2025-01-06,Oeiras 5 challenger,Sell K.,Bertrand R.,1.41,2.77
2025-01-06,Oeiras 5 challenger,Kirkin E.,Giustino L.,2.55,1.47
2025-01-06,Oeiras 5 challenger,Vincent Ruggeri S.,Dodig M.,1.5,2.48
2025-01-06,Oeiras 5 challenger,Molleker R.,Martin Tiffon P. (8),1.83,1.9
2025-01-06,Oeiras 5 challenger,Cornut Chauvinc A.,Yevseyev D. (4),2.27,1.58
2025-01-06,Futures 2025,Hoeyeraal H.,Villanger H.,1.13,5.09
2025-01-06,Futures 2025,Bass F.,Marysko V.,1.66,2.09
2025-01-06,Futures 2025,Pawelski M.,Hjorth P.,1.69,2.94
2025-01-06,Futures 2025,Colson T.,Eie S.,1.01,12.0
2025-01-06,UTR Pro Tennis Series 3,Lofman A.,Dossani M.,1.11,5.17
2025-01-06,UTR Pro Tennis Series 3,Sekachov G.,Urlaub L.,1.18,4.11
2025-01-06,UTR Pro Tennis Series 3,Bharadwaj S.,Murray F.,1.97,1.69
2025-01-06,UTR Pro Tennis Series 3,Cordova F.,Butera L.,2.47,1.47
2025-01-06,UTR Pro Tennis Series 3,Nicholson S.,Vyas A.,1.24,3.63
2025-01-06,UTR Pro Tennis Series 3,Christensen C.,Stelse C.,1.34,2.9
2025-01-06,UTR Pro Tennis Series 3,Templeman J.,Shalmi C.,1.81,1.82
2025-01-06,UTR Pro Tennis Series 3,Guilleme J.,Chang D.,1.43,2.54
2025-01-06,UTR Pro Tennis Series 3,Nolan W.,Penzlin J.,2.22,1.56
2025-01-06,UTR Pro Tennis Series 3,Mayew I.,El Amine H.,1.47,2.43
2025-01-06,UTR Pro Tennis Series 3,Friend J.,Padgham E.,1.05,7.75
2025-01-06,UTR Pro Tennis Series 3,Loncarevic A.,Paliska B.,1.56,2.22
2025-01-06,UTR Pro Tennis Series 3,Thomson M.,Bompieri P.,1.48,2.45
2025-01-06,UTR Pro Tennis Series 3,Frusina A.,Zapp L.,1.27,3.23
2025-01-06,UTR Pro Tennis Series 3,Smith C.,Thornton E.,1.04,8.25
2025-01-06,UTR Pro Tennis Series 3,Chung J.,Zauber A.,1.26,3.35
2025-01-06,UTR Pro Tennis Series 3,Rozin S.,Jansson O.,1.48,2.45
2025-01-06,UTR Pro Tennis Series 3,Jaen D.,Hotard W.,2.9,1.34
2025-01-06,UTR Pro Tennis Series 3,Kozlov S.,Bharadwaj P.,1.03,8.0
2025-01-06,UTR Pro Tennis Series 3,Phillips J.,Mazev M.,1.51,2.31
2025-01-06,UTR Pro Tennis Series 3,Ciric A.,Parichkov N.,1.27,3.23
2025-01-06,UTR Pro Tennis Series 3,Saye D.,Patrick N.,1.5,2.5
2025-01-06,UTR Pro Tennis Series 3,Hashimoto H.,Goodman T.,1.34,2.9
2025-01-06,UTR Pro Tennis Series 3,Crivei E.,Gray S.,3.23,1.27
2025-01-06,UTR Pro Tennis Series 5,Schwarc D.,Soukup A.,1.56,2.22
2025-01-06,UTR Pro Tennis Series 5,Kresina A.,Keisidis C.,2.22,1.56
2025-01-06,UTR Pro Tennis Series 5,Fekete J.,Bien D.,1.23,3.58
2025-01-06,UTR Pro Tennis Series 5,Marek W.,Moser N.,1.05,7.17
2025-01-06,UTR Pro Tennis Series 5,Beloborodko I.,Vagner J.,1.06,6.83
2025-01-06,UTR Pro Tennis Series 5,Bienkiewicz J.,Paroulek F.,1.34,2.9
2025-01-06,UTR Pro Tennis Series 5,Jurajda A.,Maggs A.,1.82,1.82
2025-01-06,UTR Pro Tennis Series 5,Michnev P.,Horak F.,1.06,7.25
2025-01-06,UTR Pro Tennis Series 8,Yoshimura D.,Yoshikawa Y.,1.83,1.83
2025-01-06,UTR Pro Tennis Series 8,Ono C.,Inoue K.,1.83,1.83
2025-01-06,UTR Pro Tennis Series 8,Hill S.,Takamisawa T.,1.25,3.75
2025-01-06,UTR Pro Tennis Series 8,Nakanishi S.,Sato T.,1.82,1.82
2025-01-06,UTR Pro Tennis Series 8,Fukuhara S.,Kawano K.,3.63,1.24
2025-01-06,Adelaide,Duckworth J. (7),Bradshaw J.,1.04,10.51
2025-01-06,Adelaide,Walton A.,Hijikata R. (3),2.2,1.65
2025-01-06,Adelaide,Bonzi B. (4),McCabe J.,1.21,4.33
2025-01-06,Adelaide,Hanfmann Y.,Guinard M. (1),1.38,2.92
2025-01-06,Australian Open,Kovacevic A. (7),Collarini A.,1.15,5.12
2025-01-06,Australian Open,Eubanks C. (4),Grenier H.,1.53,2.43
2025-01-06,Australian Open,Neumayer L.,Moller E.,2.06,1.73
2025-01-06,Australian Open,Gigante M. (32),Hardt N.,1.45,2.64
2025-01-06,Australian Open,Moro Canas A.,Varillas J.,1.34,3.18
2025-01-06,Australian Open,Holt B.,Mager G.,1.32,3.31
2025-01-06,Australian Open,Barranco Cosano J.,Mena F.,1.64,2.2
2025-01-06,Australian Open,McDonald M. (25),Bolt A.,1.35,3.12
2025-01-06,Australian Open,Landaluce M.,Collignon R. (15),1.51,2.47
2025-01-06,Australian Open,Onclin G.,Burruchaga R.,1.94,1.82
2025-01-06,Australian Open,Passaro F. (5),Zeppieri G.,1.43,2.72
2025-01-06,Australian Open,Krueger M.,Jianu F.,1.2,4.27
2025-01-06,Australian Open,Kasnikowski M.,Gaubas V.,1.54,2.39
2025-01-06,Australian Open,Trotter J.,Evans D.,2.05,1.75
2025-01-06,Australian Open,Dellien H. (18),Marterer M.,2.85,1.4
2025-01-06,Australian Open,Ajdukovic D.,Gasquet R. (23),1.93,1.82
2025-01-06,Australian Open,Tseng C. (13),Arnaboldi F.,1.26,3.7
2025-01-06,Australian Open,Sultanov K.,Galan D. (20),2.31,1.57
2025-01-06,Australian Open,Uchiyama Y.,Mayot H. (11),2.72,1.43
2025-01-06,Australian Open,Svrcina D.,Blanchet U.,1.7,2.1
2025-01-06,Australian Open,Djere L. (10),Heide G.,1.28,3.75
2025-01-06,Australian Open,Garin C.,Dellien M.,1.24,3.93
2025-01-06,Australian Open,Vallejo A.,Andreev A.,2.01,1.75
2025-01-06,Australian Open,Habib H.,Kypson P.,2.33,1.57
2025-01-06,Futures 2025,Tepmahc N.,Freire Da Silva A.,2.18,1.62
2025-01-06,Futures 2025,Namigandet Tenguere L.,Baudel A.,1.08,6.5
2025-01-06,Futures 2025,Rottgering M.,Pierre H.,1.2,4.05
2025-01-06,Futures 2025,Delage P.,Domenc M.,1.11,5.67
2025-01-06,Futures 2025,Kielan S.,Ghazouani Durand Y.,3.25,1.29
2025-01-06,Futures 2025,Raynel A.,Vaksmann R.,1.29,3.25
2025-01-06,Futures 2025,Gobat A.,Sabas M.,1.21,3.99
2025-01-06,Futures 2025,Vandermeersch C.,Lestir L.,1.22,3.78
2025-01-06,Futures 2025,Rawat S.,Lakshmanan A.,1.3,3.2
2025-01-06,Futures 2025,Ganta S.,Lomakin G.,2.68,1.4
2025-01-06,Futures 2025,Suresh D.,Kamath M.,1.11,6.0
2025-01-06,Futures 2025,Nandal Y.,Nishiwaki K.,1.56,2.23
2025-01-06,Futures 2025,Aggarwal P.,Eqbal I.,2.95,1.35
2025-01-06,Futures 2025,Jang Y.,Sureshkumar M.,1.32,3.13
2025-01-06,Nonthaburi 2 challenger,Paul J. (3),Sornlaksup P.,1.26,3.65
2025-01-06,Nonthaburi 2 challenger,Paire B. (4),Leong M.,1.59,2.25
2025-01-06,Nonthaburi 2 challenger,Kolar Z. (2),Echargui M. (11),1.99,1.75
2025-01-06,Nonthaburi 2 challenger,Isomura K. (7),Nakagawa N. (1),1.97,1.77
2025-01-06,Nonthaburi 2 challenger,Shiraishi H.,Oberleitner N. (5),2.02,1.73
2025-01-06,Nonthaburi 2 challenger,Takahashi Y.,Taguchi R.,1.59,2.24
2025-01-06,Nottingham 5 challenger,Zahraj P. (5),Broady L. (11),2.76,1.4
2025-01-06,Nottingham 5 challenger,Budkov Kjaer N. (10),Mott B. (6),1.53,2.39
2025-01-06,Nottingham 5 challenger,Brancaccio R. (4),Brady P.,1.67,2.1
2025-01-06,Nottingham 5 challenger,Pokorny L. (9),Wendelken H.,1.59,2.25
2025-01-06,Nottingham 5 challenger,Lamasine T. (3),Milev Y. (7),1.38,2.84
2025-01-06,Nottingham 5 challenger,Gautier A. (12),Gombos N. (1),2.31,1.56
2025-01-06,Oeiras 5 challenger,Gakhov I. (2),Harper C.,1.44,2.62
2025-01-06,Oeiras 5 challenger,Gerasimov E. (7),Vatutin A. (4),2.0,1.73
2025-01-06,Oeiras 5 challenger,Berankis R. (3),Pereira T.,1.36,2.92
2025-01-06,Oeiras 5 challenger,Zakharov A. (5),Torres T.,1.18,4.37
2025-01-06,Oeiras 5 challenger,Hilderbrand T.,Uchida K. (9),2.3,1.56
2025-01-06,Oeiras 5 challenger,Fanselow S.,Mukund S. (10),1.77,1.95
2025-01-07,Adelaide,Etcheverry T. (8),Schoolkate T.,1.31,3.38
2025-01-07,Adelaide,Hijikata R.,Goffin D.,2.21,1.66
2025-01-07,Adelaide,Nakashima B. (7),Hanfmann Y.,1.3,3.44
2025-01-07,Adelaide,Cazaux A.,Walton A.,1.62,2.29
2025-01-07,Adelaide,Kecmanovic M.,Bublik A. (6),1.62,2.27
2025-01-07,Adelaide,Tu L.,Duckworth J.,2.18,1.66
2025-01-07,Adelaide,Giron M.,Vukic A.,1.95,1.84
2025-01-07,Adelaide,Guinard M.,Safiullin R.,4.8,1.18
2025-01-07,Auckland,Bergs Z.,Nardi L.,1.64,2.21
2025-01-07,Auckland,Basavareddy N.,Tabilo A.,1.83,1.96
2025-01-07,Auckland,Mensik J.,Carreno-Busta P.,1.23,3.57
2025-01-07,Auckland,Basavareddy N.,Comesana F.,1.23,4.16
2025-01-07,Auckland,Struff J. (9),Yunchaokete B.,1.71,2.11
2025-01-07,Auckland,Monfils G.,Martinez P.,1.27,3.74
2025-01-07,Auckland,Diaz Acosta F.,Norrie C.,4.37,1.21
2025-01-07,Nonthaburi 2 challenger,Takahashi Y.,Imamura M.,1.83,1.89
2025-01-07,Nonthaburi 2 challenger,Moriya H.,Gengel M. (5),2.2,1.62
2025-01-07,Nonthaburi 2 challenger,Karatsev A.,Bai Y. (4),1.17,4.55
2025-01-07,Nonthaburi 2 challenger,Sharipov M.,Kolar Z.,1.44,2.65
2025-01-07,Nonthaburi 2 challenger,Dalla Valle E.,Shiraishi H.,1.57,2.29
2025-01-07,Nonthaburi 2 challenger,Paul J.,Oberleitner N.,1.13,2.26
2025-01-07,Nonthaburi 2 challenger,Jones M.,Paire B.,3.02,1.35
2025-01-07,Nonthaburi 2 challenger,Hsu Y. (1),Isomura K.,1.4,2.79
2025-01-07,Nonthaburi 2 challenger,Cui J.,Trongcharoenchaikul W.,1.21,4.12
2025-01-07,Nonthaburi 2 challenger,Denolly C.,Sun F. (6),2.59,1.46
2025-01-07,Nottingham 5 challenger,Brunold M.,Gautier A.,1.54,2.37
2025-01-07,Nottingham 5 challenger,Rodesch C. (8),Nijboer R.,1.19,4.42
2025-01-07,Nottingham 5 challenger,Karol M.,Zahraj P.,1.83,1.89
2025-01-07,Nottingham 5 challenger,Kuzmanov D.,Budkov Kjaer N.,2.22,1.62
2025-01-07,Nottingham 5 challenger,Pokorny L.,Shelbayh A. (1),2.15,1.65
2025-01-07,Nottingham 5 challenger,Mikrut L.,Forejtek J.,2.59,1.46
2025-01-07,Nottingham 5 challenger,Misolic F.,Vrbensky M.,1.49,2.51
2025-01-07,Nottingham 5 challenger,Gombos N.,Clarke J. (3),1.89,1.84
2025-01-07,Nottingham 5 challenger,Matusevich A.,Marie J.,1.54,2.38
2025-01-07,Nottingham 5 challenger,Prizmic D. (5),Ivanovski K.,1.18,4.52
2025-01-07,Nottingham 5 challenger,Brancaccio R.,Lamasine T.,1.86,1.87
2025-01-07,Oeiras 5 challenger,Vale D.,Merida Aguilar D.,2.8,1.4
2025-01-07,Oeiras 5 challenger,Piros Z. (7),Berankis R.,1.79,1.94
2025-01-07,Oeiras 5 challenger,Rehberg M.,Soto M. (6),1.47,2.54
2025-01-07,Oeiras 5 challenger,Silva F.,Hilderbrand T.,1.43,2.67
2025-01-07,Oeiras 5 challenger,Rincon D.,Elias G.,1.9,1.82
2025-01-07,Oeiras 5 challenger,Medjedovic H. (1),Gerasimov E.,1.15,4.92
2025-01-07,Oeiras 5 challenger,Gakhov I.,Araujo P.,1.5,2.42
2025-01-07,Oeiras 5 challenger,Braswell M.,Zhukayev B. (3),2.2,1.62
2025-01-07,Oeiras 5 challenger,Zapata Miralles B.,Zakharov A.,2.36,1.55
2025-01-07,Oeiras 5 challenger,Ritschard A. (2),Fanselow S.,1.37,2.96
2025-01-07,Futures 2025,Sheehy J.,Kingsley C.,4.43,1.18
2025-01-07,Futures 2025,Maloney P.,Schachter N.,1.14,5.19
2025-01-07,Futures 2025,Rybakov A.,Ponwith N.,1.08,6.71
2025-01-07,Futures 2025,Grant W.,McCarthy J.,1.25,3.64
2025-01-07,Futures 2025,Vylegzhanin N.,Raquillet L.,1.25,3.59
2025-01-07,Futures 2025,Gea A.,Rottgering M.,1.09,6.42
2025-01-07,Futures 2025,Kodat T.,Vandecasteele Q.,1.73,1.98
2025-01-07,Futures 2025,Delage P.,Hoang A.,2.2,1.59
2025-01-07,Futures 2025,Added D.,Kielan S.,1.13,5.5
2025-01-07,Futures 2025,Van Herck L.,Raynel A.,7.29,1.07
2025-01-07,Futures 2025,Glinka D.,de Schepper K.,1.86,1.84
2025-01-07,Futures 2025,Kawahashi Y.,Palan D.,2.25,1.58
2025-01-07,Futures 2025,Vishwakarma S.,Bax F.,2.59,1.45
2025-01-07,Futures 2025,Agafonov E.,Kamboj U.,1.13,5.11
2025-01-07,Futures 2025,Javia D.,Thakur A.,1.01,22.5
2025-01-07,Futures 2025,Strombachs R.,Hellum Lilleengen L.,1.04,9.25
2025-01-07,Futures 2025,Callejon Hernando S.,Privara P.,1.91,1.8
2025-01-07,Futures 2025,Fajta P.,Sarksian D.,1.25,3.63
2025-01-07,Futures 2025,Westphal M.,Parenti L.,1.05,8.37
2025-01-07,Futures 2025,Ivanov I.,Ozolins K.,2.7,1.43
2025-01-07,Futures 2025,Heinonen A.,Anderson O.,2.43,1.5
2025-01-07,Futures 2025,Vives Marcos P.,Lopez Montagud C.,2.25,1.57
2025-01-07,Futures 2025,Martin D.,Zhu M.,1.61,2.18
2025-01-07,Futures 2025,Milavsky D.,Aguilar J.,2.17,1.62
2025-01-07,Futures 2025,Kuhar M.,McCormick T.,2.1,1.67
2025-01-07,Futures 2025,Gima S.,Chopra K.,1.42,2.63
2025-01-07,Futures 2025,Broska F.,Silvestre C.,1.03,10.25
2025-01-07,Futures 2025,Dedura-Palomero D.,Knaff A.,1.52,2.41
2025-01-07,Futures 2025,Tonejc V.,Wessels L.,3.2,1.31
2025-01-07,Futures 2025,Pieczkowski O.,Rivera L.,1.14,5.13
2025-01-07,Futures 2025,Lane L.,Atlangeriev B.,1.99,1.73
2025-01-07,Futures 2025,Berkieta T.,Grevelius E.,2.0,1.72
2025-01-07,Futures 2025,Pieczonka F.,Slavic N.,1.87,1.83
2025-01-07,Futures 2025,Homberg M.,Ivanov S.,1.5,2.47
2025-01-07,Futures 2025,Maksimovic M.,Pennaforti G.,3.75,1.24
2025-01-07,Futures 2025,Efstathiou M.,Basic N.,1.84,1.84
2025-01-07,Futures 2025,Seghetti S.,Bielinskyi V.,6.04,1.1
2025-01-07,Futures 2025,Hannestad B.,Petkovic M.,2.16,1.62
2025-01-07,Futures 2025,Simundza J.,Chepelev A.,2.5,1.49
2025-01-07,Futures 2025,Schell N.,Majdandzic M.,1.4,2.72
2025-01-07,Futures 2025,Bailly G.,Haupt H.,1.02,10.13
2025-01-07,Futures 2025,La Vela G.,Snoussi I.,1.04,8.52
2025-01-07,Futures 2025,Ehrenschneider N.,Woerner P.,1.12,5.52
2025-01-07,Futures 2025,Bouquet L.,Moghimi S.,1.01,11.0
2025-01-07,Futures 2025,Paris T.,De Jonge D.,1.09,6.35
2025-01-07,Futures 2025,Recek D.,Filip J.,2.08,1.67
2025-01-07,Futures 2025,Saritas G.,Arinc K.,1.39,2.78
2025-01-07,Futures 2025,Kellovsky D.,Toffanin N.,1.16,4.57
2025-01-07,Futures 2025,Misasi G.,Mashtakov M.,2.28,1.56
2025-01-07,UTR Pro Tennis Series 3,Frusina A.,Shalmi C.,1.23,3.58
2025-01-07,UTR Pro Tennis Series 3,Djakouris A.,Jansson O.,1.83,1.83
2025-01-07,UTR Pro Tennis Series 3,Chundu S.,Hotard W.,2.07,1.64
2025-01-07,UTR Pro Tennis Series 3,Kakhniuk D.,Guzauskas G.,2.5,1.42
2025-01-07,UTR Pro Tennis Series 3,Nolan W.,Jaen D.,1.08,6.0
2025-01-07,UTR Pro Tennis Series 3,Zapp L.,Templeman J.,3.02,1.31
2025-01-07,UTR Pro Tennis Series 3,Gustafsson F.,Cabrera Bello I.,1.6,2.08
2025-01-07,UTR Pro Tennis Series 3,Alazmeh T.,Kask M.,1.34,2.9
2025-01-07,UTR Pro Tennis Series 3,Palta S.,Bharadwaj S.,1.38,2.68
2025-01-07,UTR Pro Tennis Series 3,Bharadwaj P.,Lee E.,1.26,3.37
2025-01-07,UTR Pro Tennis Series 3,Hedgecoe D.,Butera L.,3.08,1.31
2025-01-07,UTR Pro Tennis Series 3,Kozlov S.,Paliska B.,1.02,8.67
2025-01-07,UTR Pro Tennis Series 3,Thomson M.,Chung J.,1.26,3.35
2025-01-07,UTR Pro Tennis Series 3,Capalbo F.,Nicholson S.,1.56,2.22
2025-01-07,UTR Pro Tennis Series 3,Goodman T.,Mazev M.,1.43,2.54
2025-01-07,UTR Pro Tennis Series 3,Perot R.,Dossani M.,1.04,7.83
2025-01-07,UTR Pro Tennis Series 3,Stelse C.,Bain A.,1.82,1.82
2025-01-07,UTR Pro Tennis Series 3,Fahim I.,Crivei E.,1.63,2.05
2025-01-07,UTR Pro Tennis Series 3,Kennedy T.,Cordova F.,1.56,2.22
2025-01-07,UTR Pro Tennis Series 3,Mesquida Berg O.,Kotzen A.,2.33,1.51
2025-01-07,UTR Pro Tennis Series 3,Bompieri P.,Zauber A.,1.06,6.83
2025-01-07,UTR Pro Tennis Series 3,Ciric A.,Saye D.,1.38,2.68
2025-01-07,UTR Pro Tennis Series 3,Mayew I.,Chang D.,1.27,3.23
2025-01-07,UTR Pro Tennis Series 3,Guilleme J.,El Amine H.,1.56,2.22
2025-01-07,UTR Pro Tennis Series 3,Cabrera Bello I.,Kakhniuk D.,1.56,2.23
2025-01-07,UTR Pro Tennis Series 3,Vasquez Gehrke A.,Hedgecoe D.,1.05,7.33
2025-01-07,UTR Pro Tennis Series 3,Capalbo F.,You J.,1.47,2.43
2025-01-07,UTR Pro Tennis Series 3,Palta S.,Thursfield H.,1.81,1.82
2025-01-07,UTR Pro Tennis Series 3,Gustafsson F.,Ludoski Z.,2.33,1.51
2025-01-07,UTR Pro Tennis Series 5,Lazaro Juncadella M.,Bueno Gil A.,1.34,2.9
2025-01-07,UTR Pro Tennis Series 5,Llamas Ruiz P.,Cekirge K.,1.07,6.33
2025-01-07,UTR Pro Tennis Series 5,Baum S.,Marek W.,1.82,1.82
2025-01-07,UTR Pro Tennis Series 5,Schwarc D.,Horak F.,1.23,3.58
2025-01-07,UTR Pro Tennis Series 5,Filar K.,Bien D.,1.03,8.0
2025-01-07,UTR Pro Tennis Series 5,Fernandez Flores D.,Hodkin S.,1.16,4.32
2025-01-07,UTR Pro Tennis Series 5,Fernandez Canovas A.,Naharro D.,1.2,4.33
2025-01-07,UTR Pro Tennis Series 5,Fekete J.,Kresina A.,1.25,3.4
2025-01-07,UTR Pro Tennis Series 5,Porras J.,Gil Garcia A.,1.08,6.0
2025-01-07,UTR Pro Tennis Series 5,Pujol Navarro B.,Forcano I.,1.98,1.68
2025-01-07,UTR Pro Tennis Series 5,Ivashka I.,Sheyngezikht L.,1.02,8.25
2025-01-07,UTR Pro Tennis Series 5,Maggs A.,Vagner J.,1.23,3.58
2025-01-07,UTR Pro Tennis Series 5,Zgirovsky A.,Kirci K.,1.12,4.8
2025-01-07,UTR Pro Tennis Series 5,Maute J.,Lazaro Juncadella M.,1.34,2.9
2025-01-07,UTR Pro Tennis Series 5,Cekirge K.,Bueno Gil A.,1.23,3.58
2025-01-07,UTR Pro Tennis Series 5,Goldsteiner P.,Jurajda A.,1.95,1.72
2025-01-07,UTR Pro Tennis Series 5,Bienkiewicz J.,Moser N.,1.24,3.63
2025-01-07,UTR Pro Tennis Series 8,Takamisawa T.,Inoue K.,1.18,4.11
2025-01-07,UTR Pro Tennis Series 8,Matsumura R.,Mochizuki K.,1.05,6.5
2025-01-07,UTR Pro Tennis Series 8,Fukuhara S.,Yoshikawa Y.,2.07,1.64
2025-01-07,UTR Pro Tennis Series 8,Elamin A.,Kawano K.,1.42,2.56
2025-01-07,UTR Pro Tennis Series 8,Mareschal-Hay M.,Mochizuki K.,1.25,3.75
2025-01-07,Australian Open,Gojo B.,Skatov T.,1.36,3.09
2025-01-07,Australian Open,Watanuki Y.,Cerundolo J. (30),1.22,4.13
2025-01-07,Australian Open,Kopriva V. (24),Lestienne C.,2.15,1.68
2025-01-07,Australian Open,Koepfer D. (1),Buse I.,1.18,4.67
2025-01-07,Australian Open,Fonseca J.,Gomez F. (29),1.09,7.37
2025-01-07,Australian Open,Hassan B.,Mejia N.,1.52,2.46
2025-01-07,Australian Open,Dougaz A.,De Jong J. (8),3.4,1.3
2025-01-07,Australian Open,Svajda Z.,Couacaud E.,1.87,1.88
2025-01-07,Australian Open,Droguet T.,Choinski J.,1.67,2.15
2025-01-07,Australian Open,Ellis B.,Escoffier A.,2.48,1.51
2025-01-07,Australian Open,Tirante T. (12),Rodionov J.,2.09,1.71
2025-01-07,Australian Open,Quinn E.,Hemery C.,1.31,3.41
2025-01-07,Australian Open,Taberner C.,Winter E.,1.61,2.26
2025-01-07,Australian Open,Atmane T.,Dellavedova M.,1.28,3.6
2025-01-07,Australian Open,Wong C.,Popko D.,1.44,2.7
2025-01-07,Australian Open,Klein L. (28),Galarneau A.,1.52,2.46
2025-01-07,Australian Open,Spizzirri E.,Blockx A.,2.25,1.61
2025-01-07,Australian Open,Royer V.,Polmans M.,1.38,2.99
2025-01-07,Australian Open,Harris B. (19),Shimizu Y.,1.65,2.17
2025-01-07,Australian Open,Majchrzak K. (14),Trungelliti M.,1.22,4.13
2025-01-07,Australian Open,Vacherot V. (31),Huesler M.,3.05,1.36
2025-01-07,Australian Open,Monteiro T. (6),Kubler J.,2.09,1.71
